fecha,tmed,prec,tmin,tmax,hrMedia,hrMax,hrMin,velmedia,sol
2023-11-27,"12,1","0,0","8,3","15,9",66,79,52,"2,8","1,7"
2023-11-28,"14,1","0,0","10,1","18,1",64,83,47,"2,5","3,2"
2023-11-29,"13,0","0,0","10,5","15,4",83,89,76,"2,5","0,0"
2023-11-30,"15,4","0,0","9,9","21,0",79,94,55,"5,3","5,2"
2023-12-01,"14,6","0,0","10,3","18,9",71,94,48,"3,1","0,8"
2023-12-02,"11,8","0,0","8,5","15,2",64,73,48,"3,1","5,6"
2023-12-03,"9,9","0,0","6,3","13,5",68,82,53,"3,6","2,6"
2023-12-04,"11,1","0,0","7,3","14,9",64,85,47,"4,4","2,7"
2023-12-05,"10,6","0,0","7,2","14,0",65,75,56,"2,5","3,9"
2023-12-06,"10,3","0,0","6,4","14,2",64,78,51,"3,3","5,0"
2023-12-07,"10,0","1,1","4,7","15,2",78,84,56,"6,1","3,8"
2023-12-08,"13,2","0,0","9,8","16,6",68,89,54,"3,1","3,4"
2023-12-09,"12,3","0,0","7,9","16,7",64,81,50,"6,1","3,7"
2023-12-10,"14,3","0,0","9,5","19,1",72,83,50,"4,2","4,7"
2023-12-11,"15,4","0,0","10,8","20,0",72,90,58,"3,1","1,7"
2023-12-12,,"0,0",,,65,,,"1,1","0,0"
2023-12-13,,"0,0",,,47,,,,"0,0"
2023-12-14,,"0,0",,,,,,,"4,1"
2023-12-15,"12,5","0,0","8,0","17,0",,77,34,,"5,3"
2023-12-16,,"0,0",,,,,,,"4,0"
2023-12-17,"8,6","0,0","3,6","13,7",73,80,49,"4,2","5,2"
2023-12-18,"8,6","0,0","2,7","14,4",66,75,42,"3,3","5,3"
2023-12-19,"12,0","0,0","6,0","17,9",52,77,31,"3,3","5,3"
2023-12-20,"10,0","0,0","5,8","14,3",57,68,48,"3,9","1,6"
2023-12-21,"11,0","0,0","6,1","15,9",63,76,48,"1,9","3,6"
2023-12-22,"14,6","0,0","10,4","18,9",58,86,47,"3,3","5,2"
2023-12-23,"11,8","0,0","8,1","15,6",67,75,51,"4,2","5,3"
2023-12-24,"10,3","0,0","5,8","14,8",74,83,58,"3,3","5,3"
2023-12-25,"9,6","0,0","4,3","14,8",73,88,52,"3,1","5,3"
2023-12-26,"10,1","0,0","4,7","15,5",67,81,39,"3,3","5,3"
2023-12-27,"10,0","0,0","3,9","16,0",60,89,36,"6,1","5,3"
2023-12-28,"9,2","0,0","3,5","15,0",61,81,48,"3,6","1,1"
2023-12-29,"10,2","0,0","6,2","14,2",58,79,42,"2,8","0,7"
2023-12-30,"10,0","0,0","4,3","15,8",66,86,43,"3,3","4,6"
2023-12-31,"11,6","0,0","6,0","17,2",70,86,45,"3,3","1,8"
2024-01-01,"10,0","0,0","5,6","14,3",62,79,45,"2,8","1,7"
2024-01-02,"9,9","0,0","4,2","15,6",56,77,38,"5,6","2,5"
2024-01-03,"14,6","0,0","11,1","18,0",68,81,58,"3,6","0,2"
2024-01-04,"13,0","0,3","8,8","17,2",83,94,65,"2,8","2,3"
2024-01-05,"11,5","11,8","8,6","14,4",74,97,61,"1,9","0,0"
2024-01-06,"10,8","0,0","6,4","15,1",50,91,37,"4,4","5,6"
2024-01-07,"10,4","0,0","6,1","14,6",33,58,17,"6,9","5,7"
2024-01-08,"8,4","0,0","3,9","12,9",43,61,28,"1,9","5,6"
2024-01-09,"7,4","0,2","2,5","12,2",65,82,44,"3,1","4,3"
2024-01-10,"8,0","2,8","5,7","10,3",82,94,71,"3,9","0,2"
2024-01-11,"8,5","0,1","5,0","12,0",72,92,59,"3,3","0,8"
2024-01-12,"8,9","0,0","4,7","13,1",64,77,48,"4,7","5,7"
2024-01-13,"7,8","0,0","3,0","12,7",71,82,48,"4,4","5,8"
2024-01-14,"12,0","0,0","7,3","16,7",59,73,46,"2,5","2,2"
2024-01-15,"12,9","0,0","8,2","17,6",71,87,61,"3,3","0,9"
2024-01-16,"12,7",Ip,"9,1","16,3",80,93,69,"2,8","0,2"
2024-01-17,"13,9","0,0","10,4","17,4",77,96,49,"4,4","1,1"
2024-01-18,"16,2","0,6","13,4","19,1",65,87,47,"6,1","6,1"
2024-01-19,"11,6","8,6","7,2","16,0",84,94,46,"5,8","0,0"
2024-01-20,"8,8","0,0","5,3","12,4",66,92,45,"4,4","5,3"
2024-01-21,"8,9","0,0","4,1","13,7",74,85,57,"3,9","4,3"
2024-01-22,"9,3","0,0","4,2","14,4",78,87,55,"5,0","6,1"
2024-01-23,"11,6","0,0","7,0","16,1",78,92,62,"3,3","6,0"
2024-01-24,"13,0","0,0","8,4","17,6",77,92,58,"2,8","6,3"
2024-01-25,"12,7","0,0","8,6","16,8",79,90,63,"3,3","6,5"
2024-01-26,"15,4","0,0","9,8","21,0",72,89,43,"3,3","5,7"
2024-01-27,"12,7","0,0","8,6","16,8",79,92,52,"3,3","6,3"
2024-01-28,"11,4","0,0","7,7","15,0",82,90,76,"3,6","3,3"
2024-01-29,"13,4","0,0","11,8","15,1",76,91,63,"2,8","0,0"
2024-01-30,"12,8","0,0","9,4","16,1",71,88,57,"2,8","2,8"
2024-01-31,"11,6","0,0","8,2","15,1",76,85,60,"4,7","7,0"
2024-02-01,"11,6","0,0","7,6","15,7",77,90,56,"4,2","5,9"
2024-02-02,"12,7","0,0","8,6","16,8",73,89,53,"3,9","5,0"
2024-02-03,"12,0","0,0","7,2","16,9",74,84,58,"6,1","6,8"
2024-02-04,"12,5","0,0","8,1","16,9",71,92,50,"4,4","7,5"
2024-02-05,"11,8","0,0","7,5","16,2",74,92,54,"5,3","7,9"
2024-02-06,"11,6","0,0","8,0","15,1",77,95,60,"3,9","2,0"
2024-02-07,"11,8","0,0","7,2","16,4",67,91,47,"3,9","7,4"
2024-02-08,"13,8","0,2","8,9","18,7",68,90,51,"4,7","5,2"
2024-02-09,"13,9","5,8","11,8","16,0",84,96,50,"4,7","2,8"
2024-02-10,"13,2","0,0","9,9","16,6",58,97,40,"5,0","1,0"
2024-02-11,"11,9","0,0","7,3","16,5",43,64,36,"6,9","8,3"
2024-02-12,"13,2","0,0","5,9","20,6",57,87,34,"5,3","8,2"
2024-02-13,"12,4","0,0","9,3","15,6",76,90,54,"3,3","5,6"
2024-02-14,"13,6","0,0","8,8","18,3",79,97,53,"3,9","8,0"
2024-02-15,"15,4","0,0","10,8","19,9",84,97,43,"2,5","3,0"
2024-02-16,"13,5","0,1","10,8","16,2",80,91,61,"3,3","0,0"
2024-02-17,"14,5","0,0","10,1","18,9",70,88,47,"3,9","6,6"
2024-02-18,"12,6","0,0","8,8","16,4",71,83,54,"5,0","7,6"
2024-02-19,"15,0","0,0","10,0","19,9",65,89,40,"2,5","5,2"
2024-02-20,"13,2","0,0","9,8","16,5",72,84,58,"5,0","6,4"
2024-02-21,"12,0","0,0","8,4","15,6",80,89,66,"5,0","4,7"
2024-02-22,"14,4","1,5","11,4","17,3",82,95,56,"6,1","3,4"
2024-02-23,"12,4",Ip,"8,3","16,5",44,93,26,"4,7","7,5"
2024-02-24,"10,6","1,6","5,7","15,5",61,90,34,"4,4","4,0"
2024-02-25,"10,0","0,0","5,7","14,4",70,88,53,"5,0","1,4"
2024-02-26,"13,8","0,0","10,1","17,6",54,85,34,"3,9","4,5"
2024-02-27,"13,8","0,0","8,5","19,2",60,81,29,"4,2","6,3"
2024-02-28,"12,1","0,0","8,2","16,0",48,78,35,"3,9","4,9"
2024-02-29,"11,4","0,3","7,2","15,6",61,82,37,"6,4","9,6"
2024-03-01,"14,2","0,0","9,1","19,3",41,82,21,"3,9","10,0"
2024-03-02,"12,0","0,6","8,2","15,8",68,78,54,"5,3","4,5"
2024-03-03,"10,1","1,4","5,3","14,9",58,93,32,"9,4","4,2"
2024-03-04,"11,0","0,0","6,1","16,0",57,78,27,"4,7","5,9"
2024-03-05,"13,1","0,0","6,6","19,6",52,81,25,"4,4","9,5"
2024-03-06,"11,2","0,0","6,3","16,0",62,84,44,"2,8","10,2"
2024-03-07,"11,3","1,2","7,1","15,5",73,83,64,"3,9","7,2"
2024-03-08,"12,6","4,3","9,0","16,1",71,94,47,"7,5","7,8"
2024-03-09,"11,7","15,0","9,2","14,2",84,96,62,"6,1","0,0"
2024-03-10,"11,0","0,0","6,8","15,3",64,93,49,"5,0","5,1"
2024-03-11,"13,6","0,0","8,2","19,1",51,73,36,"5,8","10,8"
2024-03-12,"11,8","0,0","7,8","15,7",67,77,54,"4,2","10,6"
2024-03-13,"11,6","0,0","7,4","15,7",79,84,63,"6,7","10,7"
2024-03-14,"12,0","0,0","7,7","16,2",79,90,70,"5,3","10,3"
2024-03-15,"14,4","0,0","11,9","16,9",83,92,68,"3,3","7,7"
2024-03-16,"14,3","0,0","10,8","17,8",80,94,66,"2,5","10,6"
2024-03-17,"13,8","0,0","12,2","15,5",90,94,79,"5,0","4,2"
2024-03-18,"14,8","0,0","11,0","18,5",73,98,54,"2,5","7,9"
2024-03-19,"15,3","0,0","12,1","18,5",72,86,58,"3,1","8,2"
2024-03-20,"15,2","0,0","12,2","18,1",77,88,68,"5,3","6,5"
2024-03-21,"15,2","0,0","13,1","17,3",76,91,68,"4,7","8,2"
2024-03-22,"17,6","0,0","12,1","23,1",64,88,46,"3,6","9,9"
2024-03-23,"16,6","0,0","13,1","20,0",71,83,53,"3,6","7,6"
2024-03-24,"13,8","0,1","12,3","15,3",75,87,66,"3,1","0,0"
2024-03-25,"13,0","22,8","11,6","14,3",82,95,63,"2,8","0,0"
2024-03-26,"12,6","0,6","8,4","16,7",78,98,48,"5,8","0,3"
2024-03-27,"11,9","0,0","7,1","16,7",63,89,39,"4,7","7,4"
2024-03-28,"17,0","0,0","14,1","20,0",64,88,42,"3,9","9,6"
2024-03-29,"16,4","0,0","14,1","18,7",82,91,60,"4,2","4,4"
2024-03-30,"14,2","0,7","11,8","16,6",63,86,47,"4,7","5,4"
2024-03-31,"14,1","13,2","11,7","16,5",81,96,54,"2,8","1,7"
2024-04-01,"12,8",Ip,"7,5","18,2",58,85,41,"5,6","10,9"
2024-04-02,"14,2","0,0","10,6","17,8",56,70,40,"4,7","8,6"
2024-04-03,"14,9","0,0","10,1","19,7",66,85,47,"3,1","11,7"
2024-04-04,"14,6","0,0","10,8","18,3",79,95,63,"4,4","11,0"
2024-04-05,"16,3","0,0","12,2","20,4",68,91,42,"3,3","6,6"
2024-04-06,"15,2","0,0","11,4","19,0",78,94,67,"5,6","4,9"
2024-04-07,"17,6","0,0","15,2","20,1",76,92,63,"6,4","0,4"
2024-04-08,"17,0","0,0","14,4","19,7",83,95,38,"4,4","2,5"
2024-04-09,"14,8","0,0","10,6","18,9",62,83,37,"4,7","8,7"
2024-04-10,"13,0","0,0","8,4","17,6",55,85,37,"4,7","12,2"
2024-04-11,"13,8","0,0","9,7","18,0",65,82,49,"5,3","11,5"
2024-04-12,"16,6","0,0","11,9","21,3",55,76,41,"4,7","11,4"
2024-04-13,"19,8","0,0","14,3","25,4",49,78,31,"3,9","11,9"
2024-04-14,"19,0","0,0","12,6","25,4",43,83,28,"5,3","12,2"
2024-04-15,"17,2","0,0","13,6","20,7",62,91,41,"3,6","6,4"
2024-04-16,"16,0","1,1","13,4","18,5",60,88,44,"5,3","11,5"
2024-04-17,"14,4","0,0","12,2","16,7",66,83,52,"5,6","6,8"
2024-04-18,"14,2","0,0","11,1","17,3",59,80,46,"5,8","5,2"
2024-04-19,"13,6","0,0","9,2","18,0",61,80,37,"7,8","12,5"
2024-04-20,"14,4","0,0","10,5","18,2",68,84,48,"3,3","11,6"
2024-04-21,"14,1","1,3","11,6","16,6",60,84,52,"3,3",
2024-04-22,"11,8","10,2","8,6","15,0",74,93,56,"4,4","4,2"
2024-04-23,"10,9","0,0","6,8","15,0",58,92,31,"4,2","8,4"
2024-04-24,"11,8","0,0","6,1","17,4",48,80,34,"6,1","12,8"
2024-04-25,"13,8","0,4","11,7","15,8",69,85,60,"6,4","2,9"
2024-04-26,"14,2","0,0","10,7","17,8",74,92,56,"3,3","10,9"
2024-04-27,"17,2","1,5","15,2","19,3",83,91,66,"3,9","0,8"
2024-04-28,"15,7","10,3","14,2","17,2",80,94,70,"3,3","0,0"
2024-04-29,"13,9","68,4","13,0","14,8",95,98,86,"4,4","0,0"
2024-04-30,"15,6","0,0","13,8","17,5",83,92,74,"3,9","1,1"
2024-05-01,"16,8","0,0","11,5","22,0",56,93,29,"3,9","6,9"
2024-05-02,,"0,0","9,7",,,73,43,,"3,8"
2024-05-03,"14,8","0,0","9,4","20,3",58,79,39,"6,7","12,3"
2024-05-04,"16,6","0,0","12,0","21,2",63,85,44,"5,6","11,3"
2024-05-05,"16,3","0,0","12,8","19,8",78,92,62,"2,5","8,7"
2024-05-06,"18,5","0,0","14,8","22,2",80,94,54,"3,6","4,2"
2024-05-07,"16,5","0,0","14,1","18,9",60,87,46,"5,6","9,7"
2024-05-08,"16,9","0,0","12,2","21,6",61,83,42,"4,7","11,6"
2024-05-09,,"0,0",,,,,,,"12,2"
2024-05-10,"18,2","0,0","13,9","22,6",60,76,48,"4,7","13,1"
2024-05-11,"18,1","0,0","14,0","22,2",55,79,36,"3,6","13,0"
2024-05-12,"18,8","0,0","14,8","22,8",64,85,48,"4,4","6,4"
2024-05-13,"19,1","0,1","16,1","22,1",74,88,45,"3,3","8,2"
2024-05-14,"19,0","12,8","15,6","22,3",86,96,56,"5,3","3,7"
2024-05-15,"16,2","1,2","14,0","18,3",73,91,58,"3,6","3,9"
2024-05-16,"16,8","4,1","13,3","20,4",71,86,53,"3,1","6,7"
2024-05-17,"17,8","1,0","14,3","21,2",78,91,70,"4,4","7,9"
2024-05-18,"17,5","2,0","14,5","20,5",80,94,64,"5,0","8,2"
2024-05-19,"17,3","0,0","14,1","20,5",79,90,69,"4,2","9,6"
2024-05-20,"19,4","0,0","16,2","22,6",69,92,53,"5,0","10,2"
2024-05-21,"19,0","0,0","15,0","22,9",58,86,42,"5,6","11,9"
2024-05-22,"18,6","0,0","16,1","21,0",70,80,62,"4,4","9,3"
2024-05-23,"18,0","0,0","15,1","20,8",67,78,61,"3,9","9,3"
2024-05-24,"18,7","0,0","16,2","21,2",67,82,52,"5,6","7,6"
2024-05-25,"17,8","0,0","14,1","21,4",70,85,45,"4,7","8,3"
2024-05-26,"19,0","0,6","15,1","23,0",74,86,59,"2,8","12,0"
2024-05-27,"21,0","0,0","18,4","23,5",71,88,61,"6,1","7,1"
2024-05-28,"19,8","0,0","16,8","22,9",69,87,60,"5,6","12,2"
2024-05-29,"20,1","0,0","16,7","23,5",77,91,72,"5,8","11,8"
2024-05-30,"21,0","0,0","17,4","24,5",75,91,59,"5,8","10,3"
2024-05-31,"21,1","0,3","18,4","23,8",54,77,44,"6,4","9,8"
